text,sentimen
"Aturan larangan suporter away udah paling bener. Emang susah dewasa oknum fans klub liga indonesia. Bahkan emyu kalah 7-0 lawan liverpool aja ga ada rusuh-rusuhnya.

Perbaikan liga dari VAR, pakai wasit asing, nambah kuota pemain asing, kayaknya ga berpengaruh banyak juga.",Netral
"NGERI......
Ricuh oknum suporter Persib Bandung dan PSIM Yogyakarta terjadi di Yogyakarta, Senin (25/8/2025) dini hari WIB. 

Kericuhan terjadi usai hasil imbang 1-1 Persib melawan PSIM Yogyakarta di Stadion Sultan Agung Bantul, Minggu (24/8/2025). 

Kericuhan ramai di media sosial TikTok dengan berbagai unggahan video siaran langsung. 

Tak sedikit yang mengunggah video dengan menyorot bus hancur yang diduga digunakan oleh oknum suporter Persib juga sebuah minibus . 

Pada video lain tampak proses evakuasi penumpang dari dalam bus menuju rantis dibawah pengawalan ketat petugas",Netral
entahlah hari ini bakal gimana demonya. gue dukung bgt massa yang mau demo di gedung dpr sialan itu tp yang bikin rusuh tuh emang oknum-oknum penyusup,Netral
moa is too kind tbh but well aku juga males ngurusin oknum aneh 😭,Netral
"@SiaranBolaLive Salah satu alasan larangan away masih berlaku. Dulu pertanyakan kenapa aturan larangan away gak dicabut udah beberapa tahun. Kalau liat kondisi nya kayak gni, gegara nontn bola taruhannya nyawa ya sulit juga buat cabut tuh aturan meski cuma beberapa oknum pelakunya.🙂‍↕️",Netral
"Nekat Curi Handphone dan Uang di Kost, Oknum Mahasiswa Diamankan Polresta Mamuju

https://t.co/v4HYJO3aLO",Netral
malioboro city funwalk 17k?,Netral
"@uleule429542 @kopi_sindang9 Pdhl udah ada himbauan kalau,bobotoh dihimbau segera balik bdg dan jangan ke malioboro setelah match,bahkan ada rombongan bdg yg nobar di daerah pantai pulangnya dikawal anak anak jogja, dan itu aman juga mas, jd skarng menurut mas gmn? GHEEERRRR KOE MAS",Netral
"@uleule429542 @kopi_sindang9 Mas sekarang logikanya aja, anak anak bobotoh dateng ke Jogja H-2 aja aman, bisa party, bisa ke pantai,bisa ke tugu/malioboro,bisa masuk Stadion/nobar di jogja dengan aman,yg jadi masalah kenapa ada 1 bis nabrak terus ngelempar botol di area malioboro?bawa sajam lagi?",Netral
event running di malioboro,Netral
Jadwal Bus Sinar Jaya Malioboro ke Pantai Baron Senin 25 Agustus 2025 https://t.co/aG1PHkJj1z https://t.co/kICETl2LdU,Netral
"@dnarrohim13 @noorriansjah @MafiaWasit Itu imbas dari yang rusuh di malioboro sama salah satu rombongan bis yang hendak balik nekat nabrakin yang ada alibi kalau supir ngantuk ke salah satu  rombongan teman kami sampai di pukul sekarang di RS ,dan menurut info bis yang nabrak itu sekarang ditahan di polsek",Netral
"Selamat pagi Kak. Mohon maaf, tidak tersedia tarif khusus pada perjalanan KA Malioboro Ekspres rute Yogyakarta-Tulungagung ya. Tarifnya normal.

Railmin imbau untuk selalu hati-hati ya, terhadap akun penipuan yang mengatasnamakan KAI. Saat ini, seluruh akun media sosial KAI121 sudah terverifikasi. Mohon abaikan, jika ada balasan dari akun yang tidak bercentang emas dan meminta kakak untuk menghubungi via WhatsApp. Nomor resmi WhatsApp KAI121 (centang biru): 0811-1211-1121. Terima kasih.",Netral
Malioboro lagi,Netral
@MafiaWasit sik rame malioboro taw mbah ko tekan ijin ssa,Netral
@KAI121 berapa harga tiket go show  kereta malioboro ekspress dari stasiun yogyakarta ke tulungagung?,Netral
"Ready vcs cs tele wa di bio 
Malioboro Jogja tidur rektor pagii
#vcsreal https://t.co/hzktTwS9ZY",Netral
@Aditya28Nugraha @thecasualultra pasti si mas itu kaya di parkiran aba malioboro kek nya,Netral
"Wakil Rakyat Jelata ternyata tidak ada yang misqueen..👇👇👇

https://t.co/y4ZKgcP318

Jogja Tidur Malioboro Rektor https://t.co/sryiJxtgWq",Netral
"@muhalifnaufall Bus 1 yg drusak di ngabean
Supporter bawa sajam &amp; nantangin warga sekitar - pengunjung malioboro

https://t.co/q5o7pcEUFv",Netral
"@KangSemproel @neVerAl0nely__ Kalo gak salah, bus suporter nabrak/nyenggol pengguna jalan di malioboro..",Netral
@MafiaWasit malioboro Run 2025 yaa in,Netral
@justAndienna Nongki² aja mba di malioboro sambil lihat orang berlalu lalang sambil diem🤭🤭,Netral
"Indonesia Travel | Yogyakarta Malioboro | Nikon Z8 | 7Artisans 35mm #yogyakarta #nikonz8 #malioboro
https://t.co/qQinoi5aAn",Netral
"Nikon Z8 | Authentic Indonesian music and dance Malioboro Yogyakarta #travel #yogyakarta #malioboro
https://t.co/WIFbd6FVoP",Netral
"Reform on a Plate

Indonesia 25 Agustus 2025
#stamps #philately #eBay #NFT #PropertyInvestment #marketingagency #Expo
SHP REFORMASI
09.09.99:09
Asembagus, 68373
Situbondo Jawa Timur
Presiden DPR BUMN BPJS BRI demokrasi pesta dunia budaya Malioboro Shanghai Singapore
Denpasar X https://t.co/QFoBm307i8",Netral
"JogjaPersibPSIM Malioboro #BBNajia

👉nonton video : 

🔗 https://t.co/hQGxIkBydl https://t.co/NlG0Q5iwOy",Netral
"Not only that but it totally kills viewership. Steve-banned tournaments have proven to be good and still gather traffic and have some great sets (for example, Syrup Jakal at Patchwork is probably one of my favorite sets of the year).",Netral
@cxEmdy @Jakal_SS True,Netral
@walkinglik @Jakal_SS not against steve!,Netral
"@Rift_Arcanum ""I'm jorkal my conkal until I jakal.""
(being silly on purpose)",Netral
@ItsWebbJP @Jakal_SS Yall miss me so much,Netral
jakal 9? #gayjogja,Netral
@MuteAce @Jakal_SS Even Pre patch Peach would go crazy with the -5 side B on the blocks,Netral
@Dvalin_SSBU @ItsWebbJP @Jakal_SS Minecart immune Cloud,Netral
@Jakal_SS After 7 years it's like a whole different game with nearly wholesale different top players. Even disregarding Steve being the GOAT there are so many insane characters the best players probably should be playing but don't want to.,Netral
@ItsWebbJP @Jakal_SS The only way to solve the meta: making cloud immune to minecart,Netral
"@MuteAce @Jakal_SS I know this might sound a bit pestering, but could you make a new MU chart just so I can hear your personal thoughts? I'm curious as to how they've changed since 2023.",Netral
@Jakal_SS cloud is even at worst and straightforward to play. i think cloud should be more prevalent.,Netral
"@Rift_Arcanum if you do KalCon it’s like Kal(Shota)con
JorKal has the word jork in it 😌🍆
JaKal sounds like jakol (masturbation in tagalog)",Netral
@MuteAce I think anyone without a obviously strong win con needs to use the timer to win currently,Netral
"@Jakal_SS I feel like some of the easier characters that do well as like ""This matchup is good as long as the Steve doesn't do...""",Netral
@MuteAce Do u think peach is good vs steve,Netral
If minmin snake and sonic were more pick up and play it would impact the meta a decent bit i think,Netral
@Rift_Arcanum JaKal kind of does if you pronounce it like the bird,Netral
Jakal - palagan ada yg mau fun? Bm bgt . B here can host #gayjogja,Netral
terima kasih orang jenius yang nyiptain udang keju (pls buka di jakal atas. ga sanggup bayar ongkir 40k) https://t.co/h7LmnylDOM,Netral
"yujiem! Haloo jika menemukan Hp Samsung A56 warna green, dan dibelakangnya dalem casing ada stiker ""dem"" sama padukuhan Gadang di area jakal-agro-lembah-monjali boleh call ke 085157948566",Netral
"@_indica_sky I’m a size 15, so I don’t have much of a choice. The merrells I have gotten at the merrell outlet before.",Netral
Dave Graney and the Coral Snakes 30th Anniversary Soft n Sexy Sound tour plays Melbourne at the Corner Hotel Friday October 10th. https://t.co/jG4vFhUqaZ https://t.co/awOImobR4h,Netral
"@Max_Wake @realZalmayMK Hey @grok 
Is Afghanistan International TV an independent media outlet?",Netral
@DocHeelfire Oh totally-but for it to be on a bigger outlet like Hulu there has to be an examination of what that outside interest would be-do I think we see her?  Not at all.  Do I think Hulu is going to…sell the possibility?  Probably,Netral
@SF311 @RecologySF @sfpublicworks It's within the tweet/post--south side of Silver east of Merrill alongside Grocery Outlet.,Netral
@PhinFanBernie @OmarKelly Are you mentally okay? @betterhelp any recommendations for this man to find a different outlet to feel his pain?,Netral
"USA, ,raja jackson, levante - barcelona, cruz azul - toluca, levante vs barcelona, hawaii football, mingus reedus, diego borella, college football scores, kansas football, inter miami vs d.c. united, thoracic outlet syndrome, shilo sanders, ncaa football scores, shedeur sanders, mazatlán - tigres, jerry adler, chargers vs 49ers, uc davis football, chris henry jr, raiders vs cardinals, baby emmanuel haro update. terique owens, daytona race today, max dowman, was 1995 30 years ago, 112 ede, etomidate, d.c. united vs inter miami, monterrey - necaxa, 24",Netral
"@llandoniffirg 🤔😂🤣😂😔that would be about right, wrong plugin for that outlet!😵‍💫😱🥴😵",Netral
They did go straight to the Nike outlet,Netral
Desiigner- Outlet,Netral
Why read that news outlet ..,Netral
@hanaegplant Nyp*ng milik abang ojol,Netral
aial gbs dpt ojol,Netral
"Hidup ada-ada di hari senin, motor bapak mogok di tengah jalan alhasil ke stasiunnya naik ojol :) dan gak bakal kecandak kereta biasanya.",Netral
@09_png Ex ojol jadi Wamen.,Netral
@nadiaansl @cimitttttttt Ojol kak ojol,Netral
"@jek___ Berkaca dari karir wamen yang 2016 jadi ojol, cunha juga gitu. Memulai karir dari bawah dulu (wolves dan mu) setelah itu kan karir meroket. Nah habis dari emyu, sebelum ke madrid cunha tinggal ikut jokowi mania",Netral
"@PNS_Ababil Pi en es umbies ga akan pernah mau sombong sm ojol, lha wong mereka senasib",Netral
@ARSIPAJA Saya jadi ojol hampir 10 thn Belum jadi komisaris atau wamen 😀,Netral
"@xremiums Padahal kalau dipikir-pikir, ketiga pihak saling untung/menguntungkan. Si Vendor/CEO apk akan senang jika APK banyak pengguna, Pihak kedua Konsumen merasa lebih nyaman karena tahu harga pasti. Dan Kang Ojol (dipermudah dalam mencari rejeki), namun awal mulanya banyak perdebatan",Netral
"Vcs warung madura part 1 part 2
https://t.co/ane7KbA6a5
https://t.co/MBiT2G5Lj0",Netral
"warung madura tapi yang jualan orang jawa

kie maksude kepriwe lik?",Netral
"@BBCIndonesia Selalu menyayangkan temen2 dari Madura. Temen saya anak muda Madura semuanya orang pinter dan keren2.
Tapi ya mau gimana, disana masih banyak juga yg gak ada kesempatan sekolah.",Netral
"Minggu, 24 Agustus 2025

Anggota Satpolairud Polres Situbondo Melaksanakan Giat Pengamanan Keberangkatan KMP Wicitra Dharma I Tujuan Pelabuhan Sapudi Madura. https://t.co/P6wxRG69G6",Netral
"8 Rekrutan Pemain Muda Madura United, Ada Kiper Timnas U-17 https://t.co/pj3qk5oh6D",Netral
"@isiykfess Sinox (deket alkid), sederekstore (ringroad selatan), exploseco (pas keluar jalan akbid blk kiri, dkt kampus jlsnya), sepanjang jalan parangtritis (ada 3 keknya deh), hidden clasy (thrif ciwi2, deket jollie)",Netral
Jadwal Bus Sinar Jaya Malioboro ke Parangtritis Senin 25 Agustus 2025 https://t.co/VGkVmzas6D https://t.co/SEYXwtkfuK,Netral
@youngcyow sungjin parangtritis wkwkwk,Netral
#FotoProfilBaru 📍 Parangtritis. https://t.co/UdoZi16mZd,Netral
"Bhabinkamtibmas Kelurahan Parangtritis Bripka Nurmahrudin Saputra melaksanakan patroli sambang obyek wisata temui wisatawan dan pelaku wisata guna sampaikan pesan kamtibmas.
https://t.co/dhYylhu2Mb",Netral
"Bhabinkamtibmas Kelurahan Parangtritis Bripka Nurmahrudin Saputra melaksanakan patroli sambang obyek wisata temui wisatawan dan pelaku wisata guna sampaikan pesan kamtibmas.
https://t.co/dhYylhuABJ",Netral
"@rahadyan999 @lutfiraun_ @MafiaWasit Bukan bang..

Itu bolanya sampe parangtritis..",Netral
@masbuangg pantai parangtritis,Netral
pantesan dicariin ngga ada anaknya lagi maen di parangtritis https://t.co/NXCv91ocHw,Netral
Bola melambung sampai parangtritis bung,Netral
"@MafiaWasit tulung takon tim sar parangtritis mbah, ketemu urung bal e🤙🤙🤙😅😅",Netral
Tekan parangtritis le nendang 🤣🤣,Netral
Jadwal Bus Sinar Jaya Malioboro ke Parangtritis Minggu 24 Agustus 2025 https://t.co/1Dw5LD4akI https://t.co/qZC3xsbVfo,Netral
"@ker_asa @GoodRecom Coba renang di parangtritis pak. Anggep aja ngga ada mitos2an, cuma memang ada paling disana",Netral
"Danramil 13/Kretek memberikan penghargaan kepada anggotanya yang telah usai dalam masa jabatannya,Koramil 13/Kretek telah melaksanakan tradisi purna tugas yang dilaksanakan di Rumah Makan Bojong Asri Depok Parangtritis. https://t.co/Aiwxjidcbc",Netral
"Gue nemenin temen buat masak air panas untuk pop mie liat jin menyerupai orang, nemu ikan bandeng bengkok di pantai parangtritis tbtb, gue yg hampir digeret ombak, baliknya nabrak mobil pick up tp pas keluar bareng supir itu mobil kaga ada",Netral
@rsydcxd tiket tpr parangtritis nek gelem,Netral
@libra_vosbein @etramaetoile Ombak parangtritis,Netral
"repost @keindahan.jogja
Suasana Pantai Parangtritis dan sekitarnya di tahun https://t.co/S0BrMPDm5r..

#bantul #tempodulu #parangtritis #beach #nostalgia

source 📽 @dunia.sjr https://t.co/9ParCO4qOn",Netral
"Jadwal Sinar Jaya dari Malioboro-Pantai Parangtritis-Pantai Baron, Hari Ini https://t.co/ELIGsUOC6Y https://t.co/SfpJpilQAP",Netral
"Anggota unit samapta Polsek Mantrijeron Polresta Yogyakarta melaksanakan patroli sambang di minimarket Alfamidi Jl.Parangtritis Mantrijeron kota Yogyakarta, Jumat malam (22/08). https://t.co/rzOP1mgzZA https://t.co/HJkkLPIEcC",Netral
@woocnhak ini namanya pemerasan 😖 bisa jadi yaaa. lanjutin tumbuhnya biar berguna buat ngambil yg tinggi tinggi 😁,Netral
"Ketua KPK, Setyo Budiyanto, umumkan Wamenaker Immanuel Ebenezer (#Noel) &amp; 10 orang lainnya resmi ditetapkan tersangka kasus pemerasan terkait sertifikasi  #K3. 

KPK langsung menahanan Noel selama 20 hari pertama, sejak 22/8 - 10/9 2025, di Rumah Tahanan Cabang #KPK. @ntvnews.id https://t.co/dxB1N75q9b",Netral
@islah_bahrawi @KPK_RI Apakabar juga isu pemerasan ijin tambang yg di bongkar-bongkar  si pasang-pasang ? Pasrti aman kan?,Netral
Video: Ara soal Wamenaker Ditahan KPK di Kasus Pemerasan Sertifikat K3 https://t.co/f0jyz0GzWM,Netral
"Wamenaker Noel Tersangka Pemerasan Sertifikat K3, Minta Amnesti Prabowo - https://t.co/Kjz8McSjHt https://t.co/BQzB59Qae3",Netral
Dia tidak sadar telah melakukan tindakan terkait pasal pemerasan &amp; pornografi.,Netral
"KPK resmi menetapkan 11 orang tersangka dugaan pemerasan di Kemnaker, termasuk Wamenaker Immanuel Ebenezer alias Noel.

Tak hanya Noel, Dirjen Binwasnaker Fahrurozi juga ikut terseret.

Siapa sebenarnya sosok Fahrurozi?

https://t.co/7yRVzO78Ay",Netral
KPK pada Jumat (22/8/2025) menetapkan Immanuel Ebenezer bersama 10 orang lainnya sebagai tersangka kasus dugaan pemerasan terkait dengan pengurusan sertifikat Keselamatan dan Kesehatan Kerja (K3) di lingkungan Kementerian Ketenagakerjaan.,Netral
"Perbincangan tersebut berkaitan dengan kasus dugaan pemerasan dalam pengurusan sertifikat Keselamatan dan Kesehatan Kerja (K3) di lingkungan Kemenaker. Kemudian IBM membelikan, dan kirim ke rumahnya IEG, satu Ducati.",Netral
"Halo! Pagi ini untuk pelayanan sharing, konsultasi dan pelunasan pinjol sudah ready. Free konsultasi. untuk joki fee setelah cair.
chat WA / tele di bio. 🥳
Jgn percaya apapun pada joki yg menawarkan fee di awal &amp; menjanjikan pencairan puluhan juta. Itu penipuan!
#telbay #galbay",Netral
"Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Kami sampaikan notifikasi BRImo bertujuan untuk memberikan informasi dan edukasi terkait indikasi penipuan. Silakan nonaktifkan notifikasi pop up aplikasi BRImo pada ponsel yang digunakan dengan cara:
1. Pilih Pengaturan.
2. Kemudian Notifikasi.
3. Selanjutnya Pilih BRImo.
4. Switch atau geser matikan pada menu notifikasi.

Sobat BRI, jangan bagikan data pribadi seperti PIN, OTP, atau password kepada siapa pun, termasuk yang mengatasnamakan BRI. Informasi lebih lanjut hubungi Contact BRI 1500017, Sabrina WhatsApp 0812 1214 017, atau akun resmi media sosial BRI yang terverifikasi. Semoga informasinya dapat membantu. Tks~Yoda",Netral
"@TheCodeSociety gak penipuan ya, karena yang asli yang ada badaknya! gak deng, yang ada akunya nih. coba lihat pakai mata batinmu? 👀",Netral
"Selamat malam dan mohon maaf Kak. Untuk hal ini akan Railmin cek dan koordinasikan dahulu ya.

Railmin imbau untuk selalu hati-hati ya, terhadap akun penipuan yang mengatasnamakan KAI. Saat ini, seluruh akun media sosial KAI121 sudah terverifikasi. Mohon abaikan, jika ada balasan dari akun yang tidak bercentang emas dan meminta kakak untuk menghubungi via WhatsApp. Nomor resmi WhatsApp KAI121 (centang biru): 0811-1211-1121. Terima kasih.",Netral
"Dilaporkan ke Polisi, Pemilik Klinik GSC Bantah Lakukan Pengerusakan dan Intimidasi kepada Karyawan Beauty District  https://t.co/33F7NncOvc",Netral
Hasil investigasi dan observasi dari berbagai ormas atas kasus pengerusakan rumah doa di Padang sarai https://t.co/rHd69WgUW3,Netral
"In the lower mainland, the vast majority of every fast food outlet and gas station attendants are Indian immigrants. Timmy’s is no exception and used to be quite mixed a decade ago. Subsidies are incentives; incentives are outcomes.",Netral
@bseatiful mancing keributan,Netral
pagi pagi nyairi keributan hadeh,Netral
"Keributan terjadi antara juru parkir (jukir) &amp; koki di rumah makan Seafood Lamongan 5758, Komplek Setia Budi Raya, Medan, Kamis (21/8/25). Kronologi diungkap pemilik rumah makan, keributan dipicu kekesalan sang koki atas perilaku jukir dianggap tak profesional. @reynusantara.id https://t.co/XS4m6EbZ3U",Netral
"@dekhosun 😭😭😭 akulah si bunnies multfandom ini, tapi semoga setelah keributan ini mereka bisa comeback stronger dengan nama apapun",Netral
Ada keributan apa di Jogja??,Netral
@idextratime Ada keributan baru di sepakbola lokal min,Netral
Kanan atas bahaya hobinya mancing keributan,Netral
@toptobs Pak tob bejana aya keributan?,Netral
"Tipe pencari keributan. 
👩: Trnyata cantik ya penjaganya. 
🧒: Trus?
👩: Pantas.. 
🧒: Apa? Pantas betah? 
👩: Yoi.",Netral
"sudah sudah, keributan ini tolong di sudahi..
lebih baik.kalian ciuman brutal ☝😋",Netral
@wonderfuldeyr engap bgt jadwal ku yg rabu. kamu ada yang bentrok gak kak,Netral
"perth jadwalnya padet bgt… semoga nanti SH bisa enjoy dan perth bisa nyaman syuting nya, dan ga bentrok sma LYT🥹 klau bentrok kasian juga bolak balik nya.. 

PERTH SHANGHAI FANSIGN 
#2025PerthFansignInShanghai
#PerthTanapon #KDPPE",Netral
"@ventralcolors @staandddbyme @VivaLaPERSIB_ Bom waktu,gw udah bilang dari dulu sejak bentrok vs Solo/Semarang,sama Semarang udah membaik sih, ditunggu aja vs Persebaya kalau sampai bertemu tanpa ada pendampingan dari petinggi/pentolan akan lebih mencekam",Netral
"@0hGabut @faisalfahreza27 @BmBrosot_YK Persib pss bukanya juga tanding di 2023
Sementara kasus itu jauh sebelumnya dimana pss sama jogja masih panas, tapi di tahun 2023 jogja sweeping ga? Ga kan? berkali kali away ke timur lewat jogja juga kan? Ga ada masalah, waktu bentrok sama solo ada yg dikejar waktu lewat jogja?",Netral
"@sweetestmatchaa bis persib nabrak supporter bm (jogja)
trs bentrok supporter kak

cmiw",Netral
"@husctasy @utdfocusid Cuma dalot opsi terbaik sisi kanan buat keseimbangan tim bang. Amad ga bisa main disitu, makanya babak pertama di kanan itu ga jalan, amad ga bisa positioning sbgai WB, mau maju bentrok ama Mbuemo karena tipikal mainnya sama. Ya mau gmana serba salah punya pemain serba nanggung",Netral
